,val_loss,val_accuracy,loss,accuracy,lr
0,0.13312617658376694,0.9794999957084656,0.30971527537902194,0.9344333410263062,0.0010000000474974513
1,0.16001308043003082,0.9666000008583069,0.12095540465116501,0.9821833372116089,0.0009333333582617342
2,0.14259086208343505,0.9711999893188477,0.10042404605547588,0.9862833619117737,0.0008666666690260172
3,0.0959634015083313,0.9836000204086304,0.08642400923569997,0.9890333414077759,0.0007999999797903001
4,0.11923487666845321,0.9757000207901001,0.07813435305555662,0.9896666407585144,0.000733333348762244
5,0.10722500022649765,0.9782999753952026,0.0683923670053482,0.9918666481971741,0.0006666666595265269
6,0.07254224727153778,0.9889000058174133,0.061892001803716026,0.993066668510437,0.0006000000284984708
7,0.08035637013316155,0.9860000014305115,0.05502409782807032,0.9942666888237,0.0005333333392627537
8,0.10879501822590829,0.9753999710083008,0.051575513434410095,0.9944333434104919,0.0004666666791308671
9,0.05150732747912407,0.9926999807357788,0.04465896086593469,0.9962999820709229,0.00039999998989515007
10,0.0542237102329731,0.9919999837875366,0.040364426357547445,0.9965833425521851,0.00033333332976326346
11,0.05676614489555359,0.9894000291824341,0.03524687425692876,0.9980166554450989,0.00026666666963137686
12,0.04571329212784767,0.9923999905586243,0.031367411795258524,0.9984166622161865,0.00019999999494757503
13,0.042738399839401246,0.9936000108718872,0.02778974120815595,0.9993000030517578,0.00013333333481568843
14,0.040688190799951555,0.9937999844551086,0.025572581736246745,0.999666690826416,6.666666740784422e-05
