,val_loss,val_accuracy,loss,accuracy,lr
0,1.4599061962127686,0.5332000255584717,1.5782987225341796,0.4865800142288208,0.0010000000474974513
1,1.082840439414978,0.6758999824523926,1.2017192292785646,0.627560019493103,0.0010000000474974513
2,1.3651156162261964,0.6148999929428101,1.0375954391098023,0.6942399740219116,0.0010000000474974513
3,1.1349160865783692,0.6832000017166138,0.9365995407676697,0.7322999835014343,0.0010000000474974513
4,1.4057932147979737,0.6593000292778015,0.8666853755187989,0.7581800222396851,0.0010000000474974513
5,1.0596473293304443,0.7067000269889832,0.8204595344161987,0.7731800079345703,0.0010000000474974513
6,0.8672272252082824,0.7595999836921692,0.7869750895118713,0.7867599725723267,0.0010000000474974513
7,0.9359535345077514,0.75,0.7543052684593201,0.7999399900436401,0.0010000000474974513
8,1.0289614804267884,0.7250999808311462,0.7343553887939454,0.8089799880981445,0.0010000000474974513
9,0.9276888527870178,0.7545999884605408,0.7155146830749511,0.8150200247764587,0.0010000000474974513
10,0.7491114991188049,0.8072999715805054,0.6963971106147766,0.8230999708175659,0.0010000000474974513
11,0.9940739828109741,0.7372999787330627,0.6786479120063782,0.8291599750518799,0.0010000000474974513
12,0.7725914240837097,0.8052999973297119,0.666610258102417,0.8345999717712402,0.0010000000474974513
13,0.7747034112930298,0.8080999851226807,0.6519525301742554,0.8378199934959412,0.0010000000474974513
14,0.8469508217811584,0.8001000285148621,0.6433909982585907,0.843280017375946,0.0010000000474974513
15,0.8730912413597107,0.7748000025749207,0.6385816584205627,0.8473399877548218,0.0010000000474974513
16,0.7011428236961365,0.8324999809265137,0.6261755297851562,0.8495000004768372,0.0010000000474974513
17,0.8540044405937195,0.7950999736785889,0.6194340657806396,0.8519799709320068,0.0010000000474974513
18,0.7806489263534546,0.809499979019165,0.6156737372016907,0.8550400137901306,0.0010000000474974513
19,0.7712493372917175,0.8133000135421753,0.6036223795127869,0.859000027179718,0.0010000000474974513
20,0.9311865251541138,0.7739999890327454,0.6047481465435028,0.8600599765777588,0.0010000000474974513
21,0.7558047534942627,0.8155999779701233,0.5924182231903076,0.8624399900436401,0.0010000000474974513
22,0.6946310043334961,0.8345999717712402,0.5957950921726227,0.8622000217437744,0.0010000000474974513
23,0.6772895641326905,0.8389000296592712,0.5838743862915039,0.8669999837875366,0.0010000000474974513
24,0.7596813407897949,0.8094000220298767,0.5838240888214111,0.8664799928665161,0.0010000000474974513
25,0.7104895701408386,0.8299999833106995,0.5789555028533936,0.8683800101280212,0.0010000000474974513
26,0.7329033410072326,0.8273000121116638,0.572595645275116,0.8736600279808044,0.0010000000474974513
27,0.6684364824295044,0.843999981880188,0.569107761592865,0.8717600107192993,0.0010000000474974513
28,0.8133801364898682,0.7971000075340271,0.5663891719436646,0.8737199902534485,0.0010000000474974513
29,0.8860268054008484,0.7878000140190125,0.5634462431907654,0.8756600022315979,0.0010000000474974513
30,0.7097916474342346,0.8331000208854675,0.5625665434646606,0.8755199909210205,0.0010000000474974513
31,0.6987189860343933,0.8345999717712402,0.5559785181045532,0.8779199719429016,0.0010000000474974513
32,0.7331402263641358,0.8348000049591064,0.5541105239963532,0.8781399726867676,0.0010000000474974513
33,0.6524740270614624,0.8513000011444092,0.555423558254242,0.8786399960517883,0.0010000000474974513
34,0.7483290134429932,0.8252999782562256,0.549843406162262,0.8812000155448914,0.0010000000474974513
35,0.7882167701721191,0.8133000135421753,0.5481529174232483,0.8808000087738037,0.0010000000474974513
36,0.7121754160881042,0.8331000208854675,0.5466889823532104,0.8816999793052673,0.0010000000474974513
37,0.6316455971717835,0.8513000011444092,0.5398056400585175,0.8837800025939941,0.0010000000474974513
38,0.7821647213935852,0.8187999725341797,0.5406143492507934,0.8827800154685974,0.0010000000474974513
39,0.6440800640583039,0.8557999730110168,0.5393232766723632,0.8830999732017517,0.0010000000474974513
40,0.7679743036746979,0.8187999725341797,0.5386266443920136,0.8843799829483032,0.0010000000474974513
41,0.7597330561637878,0.814300000667572,0.5348182799339295,0.8860800266265869,0.0010000000474974513
42,0.6964443053245545,0.8407999873161316,0.5343818097496033,0.8870000243186951,0.0010000000474974513
43,0.6791190205574036,0.8468999862670898,0.5280912931632996,0.888700008392334,0.0010000000474974513
44,0.7541867171287536,0.8228999972343445,0.5320364524459839,0.8860800266265869,0.0010000000474974513
45,0.6965048421859741,0.8442000150680542,0.5350182031345367,0.8867400288581848,0.0010000000474974513
46,0.7507161709785461,0.8331999778747559,0.52451685131073,0.8903399705886841,0.0010000000474974513
